"id","fqdn/ip","port","severity","finding","cve","cwe"
"Content-Security-Policy","marches.departement86.fr/54.36.157.203","443","OK","default-src 'self' *.local-trust.com; script-src 'self' *.local-trust.com 'unsafe-inline' 'unsafe-eval' www.googletagmanager.com *.google-analytics.com ; script-src-elem 'self' *.local-trust.com 'unsafe-inline' 'unsafe-eval' www.googletagmanager.com *.google-analytics.com *.matomo.cloud; script-src-attr 'self' *.local-trust.com 'unsafe-inline' 'unsafe-eval' www.googletagmanager.com *.google-analytics.com *.matomo.cloud; style-src 'self' *.local-trust.com *.matomo.cloud fonts.googleapis.com 'unsafe-inline'; style-src-elem 'self' *.local-trust.com fonts.googleapis.com 'unsafe-inline'; style-src-attr 'self' *.local-trust.com fonts.googleapis.com 'unsafe-inline'; img-src 'self' data: *.local-trust.com ssl.gstatic.com *.google-analytics.com *.xiti.com *.matomo.cloud; font-src 'self' *.local-trust.com fonts.gstatic.com data:; connect-src 'self' *.local-trust.com http://localhost:11992 *.google-analytics.com *.matomo.cloud; media-src 'self' *.local-trust.com; object-src 'self' *.local-trust.com; child-src 'self' *.local-trust.com; frame-src * blob:; worker-src 'self' *.local-trust.com; form-action 'self' *.local-trust.com; block-all-mixed-content;frame-ancestors 'self' *.local-trust.com","",""
"Permissions-Policy","marches.departement86.fr/54.36.157.203","443","OK","accelerometer=(), ambient-light-sensor=(), autoplay=(), battery=(), camera=(), cross-origin-isolated=(), display-capture=(), document-domain=(self), encrypted-media=(), execution-while-not-rendered=(), execution-while-out-of-viewport=(), fullscreen=(), geolocation=(), gyroscope=(), magnetometer=(), microphone=(), midi=(), navigation-override=(), payment=(), publickey-credentials-get=(), screen-wake-lock=(), sync-xhr=(self), usb=(self), web-share=(), xr-spatial-tracking=()","",""
"X-XSS-Protection","marches.departement86.fr/54.36.157.203","443","INFO","1; mode=block","",""
"Referrer-Policy","marches.departement86.fr/54.36.157.203","443","INFO","strict-origin-when-cross-origin","",""
"banner_reverseproxy","marches.departement86.fr/54.36.157.203","443","INFO","--","","CWE-200"
"heartbleed","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","marches.departement86.fr/54.36.157.203","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","marches.departement86.fr/54.36.157.203","443","OK","supported","","CWE-310"
